,lambda_sparsity,lambda_TV,entropy,TSV,cross_val_score
1035,5.1794746792312125e-05,1e-08,2.6826957952797274e-06,1.9306977288832496e-05,11.30866830198094
1036,5.1794746792312125e-05,1e-08,2.6826957952797274e-06,5.1794746792312125e-05,10.469986347876523
1037,5.1794746792312125e-05,1e-08,2.6826957952797274e-06,0.00013894954943731373,10.17556841953607
1038,5.1794746792312125e-05,1e-08,2.6826957952797274e-06,0.0003727593720314938,10.68681755666779
1039,5.1794746792312125e-05,1e-08,2.6826957952797274e-06,0.001,12.878482092550211
1040,5.1794746792312125e-05,1e-08,7.196856730011514e-06,1e-06,13.127117700362327
1041,5.1794746792312125e-05,1e-08,7.196856730011514e-06,2.6826957952797274e-06,12.624751963249558
1042,5.1794746792312125e-05,1e-08,7.196856730011514e-06,7.196856730011514e-06,11.829769535588742
1043,5.1794746792312125e-05,1e-08,7.196856730011514e-06,1.9306977288832496e-05,10.93498169774782
1044,5.1794746792312125e-05,1e-08,7.196856730011514e-06,5.1794746792312125e-05,10.240968827464602
1045,5.1794746792312125e-05,1e-08,7.196856730011514e-06,0.00013894954943731373,9.979961732009878
1046,5.1794746792312125e-05,1e-08,7.196856730011514e-06,0.0003727593720314938,10.466991628386452
1047,5.1794746792312125e-05,1e-08,7.196856730011514e-06,0.001,12.478372919075236
1048,5.1794746792312125e-05,1e-08,1.9306977288832496e-05,1e-06,11.984126835515537
1049,5.1794746792312125e-05,1e-08,1.9306977288832496e-05,2.6826957952797274e-06,11.60646103580794
1050,5.1794746792312125e-05,1e-08,1.9306977288832496e-05,7.196856730011514e-06,11.002983969668417
1051,5.1794746792312125e-05,1e-08,1.9306977288832496e-05,1.9306977288832496e-05,10.382648697259352
1052,5.1794746792312125e-05,1e-08,1.9306977288832496e-05,5.1794746792312125e-05,9.845496768687818
1053,5.1794746792312125e-05,1e-08,1.9306977288832496e-05,0.00013894954943731373,9.647905821488365
1054,5.1794746792312125e-05,1e-08,1.9306977288832496e-05,0.0003727593720314938,10.080547264067931
1055,5.1794746792312125e-05,1e-08,1.9306977288832496e-05,0.001,11.743220888941647
1056,5.1794746792312125e-05,1e-08,5.1794746792312125e-05,1e-06,10.586901442189124
1057,5.1794746792312125e-05,1e-08,5.1794746792312125e-05,2.6826957952797274e-06,10.362311061698342
1058,5.1794746792312125e-05,1e-08,5.1794746792312125e-05,7.196856730011514e-06,9.999021304756951
1059,5.1794746792312125e-05,1e-08,5.1794746792312125e-05,1.9306977288832496e-05,9.65477613452798
1060,5.1794746792312125e-05,1e-08,5.1794746792312125e-05,5.1794746792312125e-05,9.381362111647753
1061,5.1794746792312125e-05,1e-08,5.1794746792312125e-05,0.00013894954943731373,9.27226998160259
1062,5.1794746792312125e-05,1e-08,5.1794746792312125e-05,0.0003727593720314938,9.589340794729935
1063,5.1794746792312125e-05,1e-08,5.1794746792312125e-05,0.001,10.78744329115738
1064,5.1794746792312125e-05,1e-08,0.00013894954943731373,1e-06,9.772590053991197
1065,5.1794746792312125e-05,1e-08,0.00013894954943731373,2.6826957952797274e-06,9.63959625617147
1066,5.1794746792312125e-05,1e-08,0.00013894954943731373,7.196856730011514e-06,9.42680795783008
1067,5.1794746792312125e-05,1e-08,0.00013894954943731373,1.9306977288832496e-05,9.224498436201793
1068,5.1794746792312125e-05,1e-08,0.00013894954943731373,5.1794746792312125e-05,9.07170313304622
1069,5.1794746792312125e-05,1e-08,0.00013894954943731373,0.00013894954943731373,9.016989416171038
1070,5.1794746792312125e-05,1e-08,0.00013894954943731373,0.0003727593720314938,9.229741135079326
1071,5.1794746792312125e-05,1e-08,0.00013894954943731373,0.001,10.075967661500615
1072,5.1794746792312125e-05,1e-08,0.0003727593720314938,1e-06,10.446401540253948
1073,5.1794746792312125e-05,1e-08,0.0003727593720314938,2.6826957952797274e-06,10.372662224880049
1074,5.1794746792312125e-05,1e-08,0.0003727593720314938,7.196856730011514e-06,10.250639054382031
1075,5.1794746792312125e-05,1e-08,0.0003727593720314938,1.9306977288832496e-05,10.1098702752997
1076,5.1794746792312125e-05,1e-08,0.0003727593720314938,5.1794746792312125e-05,9.99216756133278
1077,5.1794746792312125e-05,1e-08,0.0003727593720314938,0.00013894954943731373,9.944861903085435
1078,5.1794746792312125e-05,1e-08,0.0003727593720314938,0.0003727593720314938,10.128538423178046
1079,5.1794746792312125e-05,1e-08,0.0003727593720314938,0.001,10.845400901525505
1080,5.1794746792312125e-05,1e-08,0.001,1e-06,18.297398277163488
1081,5.1794746792312125e-05,1e-08,0.001,2.6826957952797274e-06,18.26335722550774
1082,5.1794746792312125e-05,1e-08,0.001,7.196856730011514e-06,18.190204314306143
1083,5.1794746792312125e-05,1e-08,0.001,1.9306977288832496e-05,18.060638805803492
1084,5.1794746792312125e-05,1e-08,0.001,5.1794746792312125e-05,17.889160268912597
1085,5.1794746792312125e-05,1e-08,0.001,0.00013894954943731373,17.774388128879405
1086,5.1794746792312125e-05,1e-08,0.001,0.0003727593720314938,17.93486769570907
1087,5.1794746792312125e-05,1e-08,0.001,0.001,18.707051653962047
1088,5.1794746792312125e-05,2.1544346900318822e-07,1e-06,1e-06,14.125411527379379
1089,5.1794746792312125e-05,2.1544346900318822e-07,1e-06,2.6826957952797274e-06,13.49413882190517
1090,5.1794746792312125e-05,2.1544346900318822e-07,1e-06,7.196856730011514e-06,12.53095926011277
1091,5.1794746792312125e-05,2.1544346900318822e-07,1e-06,1.9306977288832496e-05,11.482063325719766
1092,5.1794746792312125e-05,2.1544346900318822e-07,1e-06,5.1794746792312125e-05,10.57697617054895
1093,5.1794746792312125e-05,2.1544346900318822e-07,1e-06,0.00013894954943731373,10.25816015207067
1094,5.1794746792312125e-05,2.1544346900318822e-07,1e-06,0.0003727593720314938,10.784989327569896
1095,5.1794746792312125e-05,2.1544346900318822e-07,1e-06,0.001,13.053144068929141
1096,5.1794746792312125e-05,2.1544346900318822e-07,2.6826957952797274e-06,1e-06,13.808935069339238
1097,5.1794746792312125e-05,2.1544346900318822e-07,2.6826957952797274e-06,2.6826957952797274e-06,13.22208279010632
1098,5.1794746792312125e-05,2.1544346900318822e-07,2.6826957952797274e-06,7.196856730011514e-06,12.29376510190465
1099,5.1794746792312125e-05,2.1544346900318822e-07,2.6826957952797274e-06,1.9306977288832496e-05,11.296098612855491
1100,5.1794746792312125e-05,2.1544346900318822e-07,2.6826957952797274e-06,5.1794746792312125e-05,10.462825478637932
1101,5.1794746792312125e-05,2.1544346900318822e-07,2.6826957952797274e-06,0.00013894954943731373,10.17243228914107
1102,5.1794746792312125e-05,2.1544346900318822e-07,2.6826957952797274e-06,0.0003727593720314938,10.685448593053312
1103,5.1794746792312125e-05,2.1544346900318822e-07,2.6826957952797274e-06,0.001,12.87697999945046
1104,5.1794746792312125e-05,2.1544346900318822e-07,7.196856730011514e-06,1e-06,13.092872365897813
1105,5.1794746792312125e-05,2.1544346900318822e-07,7.196856730011514e-06,2.6826957952797274e-06,12.596921979229315
1106,5.1794746792312125e-05,2.1544346900318822e-07,7.196856730011514e-06,7.196856730011514e-06,11.810837450913006
1107,5.1794746792312125e-05,2.1544346900318822e-07,7.196856730011514e-06,1.9306977288832496e-05,10.925286005911165
1108,5.1794746792312125e-05,2.1544346900318822e-07,7.196856730011514e-06,5.1794746792312125e-05,10.234939949783621
1109,5.1794746792312125e-05,2.1544346900318822e-07,7.196856730011514e-06,0.00013894954943731373,9.977352727875584
1110,5.1794746792312125e-05,2.1544346900318822e-07,7.196856730011514e-06,0.0003727593720314938,10.465390174917204
1111,5.1794746792312125e-05,2.1544346900318822e-07,7.196856730011514e-06,0.001,12.477063500185306
1112,5.1794746792312125e-05,2.1544346900318822e-07,1.9306977288832496e-05,1e-06,11.959768226680653
1113,5.1794746792312125e-05,2.1544346900318822e-07,1.9306977288832496e-05,2.6826957952797274e-06,11.586684998964605
1114,5.1794746792312125e-05,2.1544346900318822e-07,1.9306977288832496e-05,7.196856730011514e-06,10.988929194209486
1115,5.1794746792312125e-05,2.1544346900318822e-07,1.9306977288832496e-05,1.9306977288832496e-05,10.374776419723675
1116,5.1794746792312125e-05,2.1544346900318822e-07,1.9306977288832496e-05,5.1794746792312125e-05,9.84086722499316
1117,5.1794746792312125e-05,2.1544346900318822e-07,1.9306977288832496e-05,0.00013894954943731373,9.645713248639296
1118,5.1794746792312125e-05,2.1544346900318822e-07,1.9306977288832496e-05,0.0003727593720314938,10.079369769289444
1119,5.1794746792312125e-05,2.1544346900318822e-07,1.9306977288832496e-05,0.001,11.742111858916545
1120,5.1794746792312125e-05,2.1544346900318822e-07,5.1794746792312125e-05,1e-06,10.572687342314357
1121,5.1794746792312125e-05,2.1544346900318822e-07,5.1794746792312125e-05,2.6826957952797274e-06,10.3506159645596
1122,5.1794746792312125e-05,2.1544346900318822e-07,5.1794746792312125e-05,7.196856730011514e-06,9.990838142341033
1123,5.1794746792312125e-05,2.1544346900318822e-07,5.1794746792312125e-05,1.9306977288832496e-05,9.649661844306763
1124,5.1794746792312125e-05,2.1544346900318822e-07,5.1794746792312125e-05,5.1794746792312125e-05,9.378508754763988
1125,5.1794746792312125e-05,2.1544346900318822e-07,5.1794746792312125e-05,0.00013894954943731373,9.2708005390591
1126,5.1794746792312125e-05,2.1544346900318822e-07,5.1794746792312125e-05,0.0003727593720314938,9.588506852567875
1127,5.1794746792312125e-05,2.1544346900318822e-07,5.1794746792312125e-05,0.001,10.78674968074282
1128,5.1794746792312125e-05,2.1544346900318822e-07,0.00013894954943731373,1e-06,9.765239427219166
1129,5.1794746792312125e-05,2.1544346900318822e-07,0.00013894954943731373,2.6826957952797274e-06,9.633254270923835
1130,5.1794746792312125e-05,2.1544346900318822e-07,0.00013894954943731373,7.196856730011514e-06,9.42234991687158
1131,5.1794746792312125e-05,2.1544346900318822e-07,0.00013894954943731373,1.9306977288832496e-05,9.221658202974739
1132,5.1794746792312125e-05,2.1544346900318822e-07,0.00013894954943731373,5.1794746792312125e-05,9.069814662065305
1133,5.1794746792312125e-05,2.1544346900318822e-07,0.00013894954943731373,0.00013894954943731373,9.015653799354137
1134,5.1794746792312125e-05,2.1544346900318822e-07,0.00013894954943731373,0.0003727593720314938,9.228992219739835
1135,5.1794746792312125e-05,2.1544346900318822e-07,0.00013894954943731373,0.001,10.07541701852902
1136,5.1794746792312125e-05,2.1544346900318822e-07,0.0003727593720314938,1e-06,10.442637696519586
1137,5.1794746792312125e-05,2.1544346900318822e-07,0.0003727593720314938,2.6826957952797274e-06,10.369421547725192
1138,5.1794746792312125e-05,2.1544346900318822e-07,0.0003727593720314938,7.196856730011514e-06,10.248177339488366
1139,5.1794746792312125e-05,2.1544346900318822e-07,0.0003727593720314938,1.9306977288832496e-05,10.108102846205691
1140,5.1794746792312125e-05,2.1544346900318822e-07,0.0003727593720314938,5.1794746792312125e-05,9.990897905228909
1141,5.1794746792312125e-05,2.1544346900318822e-07,0.0003727593720314938,0.00013894954943731373,9.944031321484323
1142,5.1794746792312125e-05,2.1544346900318822e-07,0.0003727593720314938,0.0003727593720314938,10.128093034764937
1143,5.1794746792312125e-05,2.1544346900318822e-07,0.0003727593720314938,0.001,10.845162082162405
1144,5.1794746792312125e-05,2.1544346900318822e-07,0.001,1e-06,18.29565592574704
1145,5.1794746792312125e-05,2.1544346900318822e-07,0.001,2.6826957952797274e-06,18.261672347634914
1146,5.1794746792312125e-05,2.1544346900318822e-07,0.001,7.196856730011514e-06,18.188625664855685
1147,5.1794746792312125e-05,2.1544346900318822e-07,0.001,1.9306977288832496e-05,18.059234548614178
1148,5.1794746792312125e-05,2.1544346900318822e-07,0.001,5.1794746792312125e-05,17.88809843437107
1149,5.1794746792312125e-05,2.1544346900318822e-07,0.001,0.00013894954943731373,17.773785507590723
1150,5.1794746792312125e-05,2.1544346900318822e-07,0.001,0.0003727593720314938,17.934693768879562
1151,5.1794746792312125e-05,2.1544346900318822e-07,0.001,0.001,18.70708156481824
1152,5.1794746792312125e-05,4.641588833612773e-06,1e-06,1e-06,13.242772375472107
1153,5.1794746792312125e-05,4.641588833612773e-06,1e-06,2.6826957952797274e-06,12.775034399297642
1154,5.1794746792312125e-05,4.641588833612773e-06,1e-06,7.196856730011514e-06,11.999087827422619
1155,5.1794746792312125e-05,4.641588833612773e-06,1e-06,1.9306977288832496e-05,11.196424970923342
1156,5.1794746792312125e-05,4.641588833612773e-06,1e-06,5.1794746792312125e-05,10.42799357757822
1157,5.1794746792312125e-05,4.641588833612773e-06,1e-06,0.00013894954943731373,10.189164647489825
1158,5.1794746792312125e-05,4.641588833612773e-06,1e-06,0.0003727593720314938,10.749938808969443
1159,5.1794746792312125e-05,4.641588833612773e-06,1e-06,0.001,13.018089879498866
1160,5.1794746792312125e-05,4.641588833612773e-06,2.6826957952797274e-06,1e-06,12.966895377080125
1161,5.1794746792312125e-05,4.641588833612773e-06,2.6826957952797274e-06,2.6826957952797274e-06,12.53893723875985
1162,5.1794746792312125e-05,4.641588833612773e-06,2.6826957952797274e-06,7.196856730011514e-06,11.813749245186951
1163,5.1794746792312125e-05,4.641588833612773e-06,2.6826957952797274e-06,1.9306977288832496e-05,11.030820701347686
1164,5.1794746792312125e-05,4.641588833612773e-06,2.6826957952797274e-06,5.1794746792312125e-05,10.333588483743242
1165,5.1794746792312125e-05,4.641588833612773e-06,2.6826957952797274e-06,0.00013894954943731373,10.10653060569975
1166,5.1794746792312125e-05,4.641588833612773e-06,2.6826957952797274e-06,0.0003727593720314938,10.653019028578111
1167,5.1794746792312125e-05,4.641588833612773e-06,2.6826957952797274e-06,0.001,12.845174810040561
1168,5.1794746792312125e-05,4.641588833612773e-06,7.196856730011514e-06,1e-06,12.425314213717382
1169,5.1794746792312125e-05,4.641588833612773e-06,7.196856730011514e-06,2.6826957952797274e-06,12.042594242094765
1170,5.1794746792312125e-05,4.641588833612773e-06,7.196856730011514e-06,7.196856730011514e-06,11.421391027916766
1171,5.1794746792312125e-05,4.641588833612773e-06,7.196856730011514e-06,1.9306977288832496e-05,10.743701175665247
1172,5.1794746792312125e-05,4.641588833612773e-06,7.196856730011514e-06,5.1794746792312125e-05,10.113131651345851
1173,5.1794746792312125e-05,4.641588833612773e-06,7.196856730011514e-06,0.00013894954943731373,9.91391798548386
1174,5.1794746792312125e-05,4.641588833612773e-06,7.196856730011514e-06,0.0003727593720314938,10.432740715813384
1175,5.1794746792312125e-05,4.641588833612773e-06,7.196856730011514e-06,0.001,12.449706786171392
1176,5.1794746792312125e-05,4.641588833612773e-06,1.9306977288832496e-05,1e-06,11.464864442746045
1177,5.1794746792312125e-05,4.641588833612773e-06,1.9306977288832496e-05,2.6826957952797274e-06,11.17513164013428
1178,5.1794746792312125e-05,4.641588833612773e-06,1.9306977288832496e-05,7.196856730011514e-06,10.714017076075507
1179,5.1794746792312125e-05,4.641588833612773e-06,1.9306977288832496e-05,1.9306977288832496e-05,10.203524129965967
1180,5.1794746792312125e-05,4.641588833612773e-06,1.9306977288832496e-05,5.1794746792312125e-05,9.751075326566664
1181,5.1794746792312125e-05,4.641588833612773e-06,1.9306977288832496e-05,0.00013894954943731373,9.600969341119278
1182,5.1794746792312125e-05,4.641588833612773e-06,1.9306977288832496e-05,0.0003727593720314938,10.0556036479541
1183,5.1794746792312125e-05,4.641588833612773e-06,1.9306977288832496e-05,0.001,11.718052315360554
1184,5.1794746792312125e-05,4.641588833612773e-06,5.1794746792312125e-05,1e-06,10.286414568191312
1185,5.1794746792312125e-05,4.641588833612773e-06,5.1794746792312125e-05,2.6826957952797274e-06,10.112186437154373
1186,5.1794746792312125e-05,4.641588833612773e-06,5.1794746792312125e-05,7.196856730011514e-06,9.831128234448698
1187,5.1794746792312125e-05,4.641588833612773e-06,5.1794746792312125e-05,1.9306977288832496e-05,9.545495123651078
1188,5.1794746792312125e-05,4.641588833612773e-06,5.1794746792312125e-05,5.1794746792312125e-05,9.322207128518562
1189,5.1794746792312125e-05,4.641588833612773e-06,5.1794746792312125e-05,0.00013894954943731373,9.241104021790735
1190,5.1794746792312125e-05,4.641588833612773e-06,5.1794746792312125e-05,0.0003727593720314938,9.570933786594358
1191,5.1794746792312125e-05,4.641588833612773e-06,5.1794746792312125e-05,0.001,10.771634561456441
1192,5.1794746792312125e-05,4.641588833612773e-06,0.00013894954943731373,1e-06,9.610631883098677
1193,5.1794746792312125e-05,4.641588833612773e-06,0.00013894954943731373,2.6826957952797274e-06,9.502182143604056
1194,5.1794746792312125e-05,4.641588833612773e-06,0.00013894954943731373,7.196856730011514e-06,9.331709209653969
1195,5.1794746792312125e-05,4.641588833612773e-06,0.00013894954943731373,1.9306977288832496e-05,9.16185464009897
1196,5.1794746792312125e-05,4.641588833612773e-06,0.00013894954943731373,5.1794746792312125e-05,9.030239099268918
1197,5.1794746792312125e-05,4.641588833612773e-06,0.00013894954943731373,0.00013894954943731373,8.990011715024158
1198,5.1794746792312125e-05,4.641588833612773e-06,0.00013894954943731373,0.0003727593720314938,9.212883039165154
1199,5.1794746792312125e-05,4.641588833612773e-06,0.00013894954943731373,0.001,10.063873503045887
1200,5.1794746792312125e-05,4.641588833612773e-06,0.0003727593720314938,1e-06,10.363821884692625
1201,5.1794746792312125e-05,4.641588833612773e-06,0.0003727593720314938,2.6826957952797274e-06,10.301181709001735
1202,5.1794746792312125e-05,4.641588833612773e-06,0.0003727593720314938,7.196856730011514e-06,10.195565618123961
1203,5.1794746792312125e-05,4.641588833612773e-06,0.0003727593720314938,1.9306977288832496e-05,10.070081940275953
1204,5.1794746792312125e-05,4.641588833612773e-06,0.0003727593720314938,5.1794746792312125e-05,9.963828137819464
1205,5.1794746792312125e-05,4.641588833612773e-06,0.0003727593720314938,0.00013894954943731373,9.926294018668578
1206,5.1794746792312125e-05,4.641588833612773e-06,0.0003727593720314938,0.0003727593720314938,10.118599660231485
1207,5.1794746792312125e-05,4.641588833612773e-06,0.0003727593720314938,0.001,10.840060622087423
1208,5.1794746792312125e-05,4.641588833612773e-06,0.001,1e-06,18.256573209665355
1209,5.1794746792312125e-05,4.641588833612773e-06,0.001,2.6826957952797274e-06,18.22384125796429
1210,5.1794746792312125e-05,4.641588833612773e-06,0.001,7.196856730011514e-06,18.153728615220583
1211,5.1794746792312125e-05,4.641588833612773e-06,0.001,1.9306977288832496e-05,18.028470738597072
1212,5.1794746792312125e-05,4.641588833612773e-06,0.001,5.1794746792312125e-05,17.86511463004102
1213,5.1794746792312125e-05,4.641588833612773e-06,0.001,0.00013894954943731373,17.7608563737698
1214,5.1794746792312125e-05,4.641588833612773e-06,0.001,0.0003727593720314938,17.93098766458471
1215,5.1794746792312125e-05,4.641588833612773e-06,0.001,0.001,18.707732779433268
1216,5.1794746792312125e-05,0.0001,1e-06,1e-06,8.931911878640054
1217,5.1794746792312125e-05,0.0001,1e-06,2.6826957952797274e-06,8.934650027787463
1218,5.1794746792312125e-05,0.0001,1e-06,7.196856730011514e-06,8.941702774159292
1219,5.1794746792312125e-05,0.0001,1e-06,1.9306977288832496e-05,8.966555894192823
1220,5.1794746792312125e-05,0.0001,1e-06,5.1794746792312125e-05,9.052127194716743
1221,5.1794746792312125e-05,0.0001,1e-06,0.00013894954943731373,9.32711371464985
1222,5.1794746792312125e-05,0.0001,1e-06,0.0003727593720314938,10.156005943996657
1223,5.1794746792312125e-05,0.0001,1e-06,0.001,12.308219290303455
1224,5.1794746792312125e-05,0.0001,2.6826957952797274e-06,1e-06,8.900428684127881
1225,5.1794746792312125e-05,0.0001,2.6826957952797274e-06,2.6826957952797274e-06,8.902974324809849
1226,5.1794746792312125e-05,0.0001,2.6826957952797274e-06,7.196856730011514e-06,8.908599349477619
1227,5.1794746792312125e-05,0.0001,2.6826957952797274e-06,1.9306977288832496e-05,8.931593043666085
1228,5.1794746792312125e-05,0.0001,2.6826957952797274e-06,5.1794746792312125e-05,9.016071994655167
1229,5.1794746792312125e-05,0.0001,2.6826957952797274e-06,0.00013894954943731373,9.28645754392177
1230,5.1794746792312125e-05,0.0001,2.6826957952797274e-06,0.0003727593720314938,10.088059500085771
1231,5.1794746792312125e-05,0.0001,2.6826957952797274e-06,0.001,12.169662945038105
1232,5.1794746792312125e-05,0.0001,7.196856730011514e-06,1e-06,8.834032734367375
1233,5.1794746792312125e-05,0.0001,7.196856730011514e-06,2.6826957952797274e-06,8.837308000393206
1234,5.1794746792312125e-05,0.0001,7.196856730011514e-06,7.196856730011514e-06,8.845335930887833
1235,5.1794746792312125e-05,0.0001,7.196856730011514e-06,1.9306977288832496e-05,8.870895447304246
1236,5.1794746792312125e-05,0.0001,7.196856730011514e-06,5.1794746792312125e-05,8.948734210767242
1237,5.1794746792312125e-05,0.0001,7.196856730011514e-06,0.00013894954943731373,9.189518875302063
1238,5.1794746792312125e-05,0.0001,7.196856730011514e-06,0.0003727593720314938,9.934891796708731
1239,5.1794746792312125e-05,0.0001,7.196856730011514e-06,0.001,11.851098942932403
1240,5.1794746792312125e-05,0.0001,1.9306977288832496e-05,1e-06,8.677034328236001
1241,5.1794746792312125e-05,0.0001,1.9306977288832496e-05,2.6826957952797274e-06,8.67942160951789
1242,5.1794746792312125e-05,0.0001,1.9306977288832496e-05,7.196856730011514e-06,8.6901988446079
1243,5.1794746792312125e-05,0.0001,1.9306977288832496e-05,1.9306977288832496e-05,8.720197671921465
1244,5.1794746792312125e-05,0.0001,1.9306977288832496e-05,5.1794746792312125e-05,8.800159889603757
1245,5.1794746792312125e-05,0.0001,1.9306977288832496e-05,0.00013894954943731373,9.012614384962971
1246,5.1794746792312125e-05,0.0001,1.9306977288832496e-05,0.0003727593720314938,9.6487329627439
1247,5.1794746792312125e-05,0.0001,1.9306977288832496e-05,0.001,11.251668901033993
1248,5.1794746792312125e-05,0.0001,5.1794746792312125e-05,1e-06,8.4824986565483
1249,5.1794746792312125e-05,0.0001,5.1794746792312125e-05,2.6826957952797274e-06,8.484854238414107
1250,5.1794746792312125e-05,0.0001,5.1794746792312125e-05,7.196856730011514e-06,8.491278727058058
1251,5.1794746792312125e-05,0.0001,5.1794746792312125e-05,1.9306977288832496e-05,8.512497591149828
1252,5.1794746792312125e-05,0.0001,5.1794746792312125e-05,5.1794746792312125e-05,8.58231834652086
1253,5.1794746792312125e-05,0.0001,5.1794746792312125e-05,0.00013894954943731373,8.744445330143897
1254,5.1794746792312125e-05,0.0001,5.1794746792312125e-05,0.0003727593720314938,9.221939158243396
1255,5.1794746792312125e-05,0.0001,5.1794746792312125e-05,0.001,10.438794595149783
1256,5.1794746792312125e-05,0.0001,0.00013894954943731373,1e-06,8.350042221273673
1257,5.1794746792312125e-05,0.0001,0.00013894954943731373,2.6826957952797274e-06,8.353299575761227
1258,5.1794746792312125e-05,0.0001,0.00013894954943731373,7.196856730011514e-06,8.36207576792689
1259,5.1794746792312125e-05,0.0001,0.00013894954943731373,1.9306977288832496e-05,8.385414150220402
1260,5.1794746792312125e-05,0.0001,0.00013894954943731373,5.1794746792312125e-05,8.441898266496814
1261,5.1794746792312125e-05,0.0001,0.00013894954943731373,0.00013894954943731373,8.584295613949262
1262,5.1794746792312125e-05,0.0001,0.00013894954943731373,0.0003727593720314938,8.950079973983854
1263,5.1794746792312125e-05,0.0001,0.00013894954943731373,0.001,9.853120861180662
1264,5.1794746792312125e-05,0.0001,0.0003727593720314938,1e-06,9.435268875162066
1265,5.1794746792312125e-05,0.0001,0.0003727593720314938,2.6826957952797274e-06,9.437982672877908
1266,5.1794746792312125e-05,0.0001,0.0003727593720314938,7.196856730011514e-06,9.444384920962495
1267,5.1794746792312125e-05,0.0001,0.0003727593720314938,1.9306977288832496e-05,9.46572000968996
1268,5.1794746792312125e-05,0.0001,0.0003727593720314938,5.1794746792312125e-05,9.514786727141892
1269,5.1794746792312125e-05,0.0001,0.0003727593720314938,0.00013894954943731373,9.636335396760455
1270,5.1794746792312125e-05,0.0001,0.0003727593720314938,0.0003727593720314938,9.962216691250187
1271,5.1794746792312125e-05,0.0001,0.0003727593720314938,0.001,10.751310762045065
1272,5.1794746792312125e-05,0.0001,0.001,1e-06,17.42817093221124
1273,5.1794746792312125e-05,0.0001,0.001,2.6826957952797274e-06,17.425169904314963
1274,5.1794746792312125e-05,0.0001,0.001,7.196856730011514e-06,17.422316624800438
1275,5.1794746792312125e-05,0.0001,0.001,1.9306977288832496e-05,17.41804892552271
1276,5.1794746792312125e-05,0.0001,0.001,5.1794746792312125e-05,17.434691490224104
1277,5.1794746792312125e-05,0.0001,0.001,0.00013894954943731373,17.53629278447393
1278,5.1794746792312125e-05,0.0001,0.001,0.0003727593720314938,17.872643923736952
1279,5.1794746792312125e-05,0.0001,0.001,0.001,18.725627839007892
1280,0.00013894954943731373,1e-08,1e-06,1e-06,10.548591475101656
1281,0.00013894954943731373,1e-08,1e-06,2.6826957952797274e-06,10.299169690279587
1282,0.00013894954943731373,1e-08,1e-06,7.196856730011514e-06,9.904484465241337
1283,0.00013894954943731373,1e-08,1e-06,1.9306977288832496e-05,9.518526695364294
1284,0.00013894954943731373,1e-08,1e-06,5.1794746792312125e-05,9.240547361958857
1285,0.00013894954943731373,1e-08,1e-06,0.00013894954943731373,9.138482382877228
1286,0.00013894954943731373,1e-08,1e-06,0.0003727593720314938,9.413685306059431
1287,0.00013894954943731373,1e-08,1e-06,0.001,10.537153229561488
1288,0.00013894954943731373,1e-08,2.6826957952797274e-06,1e-06,10.510033484171997
1289,0.00013894954943731373,1e-08,2.6826957952797274e-06,2.6826957952797274e-06,10.264822207625876
1290,0.00013894954943731373,1e-08,2.6826957952797274e-06,7.196856730011514e-06,9.885028443892908
1291,0.00013894954943731373,1e-08,2.6826957952797274e-06,1.9306977288832496e-05,9.505721881685707
1292,0.00013894954943731373,1e-08,2.6826957952797274e-06,5.1794746792312125e-05,9.227238097768701
1293,0.00013894954943731373,1e-08,2.6826957952797274e-06,0.00013894954943731373,9.12979492279361
1294,0.00013894954943731373,1e-08,2.6826957952797274e-06,0.0003727593720314938,9.40366675899582
1295,0.00013894954943731373,1e-08,2.6826957952797274e-06,0.001,10.511654319317882
1296,0.00013894954943731373,1e-08,7.196856730011514e-06,1e-06,10.422196278911771
1297,0.00013894954943731373,1e-08,7.196856730011514e-06,2.6826957952797274e-06,10.190038933179174
1298,0.00013894954943731373,1e-08,7.196856730011514e-06,7.196856730011514e-06,9.824303754466404
1299,0.00013894954943731373,1e-08,7.196856730011514e-06,1.9306977288832496e-05,9.46935955801069
1300,0.00013894954943731373,1e-08,7.196856730011514e-06,5.1794746792312125e-05,9.199680234466554
1301,0.00013894954943731373,1e-08,7.196856730011514e-06,0.00013894954943731373,9.107976211637421
1302,0.00013894954943731373,1e-08,7.196856730011514e-06,0.0003727593720314938,9.371687279325977
1303,0.00013894954943731373,1e-08,7.196856730011514e-06,0.001,10.44826362044567
1304,0.00013894954943731373,1e-08,1.9306977288832496e-05,1e-06,10.23667834786612
1305,0.00013894954943731373,1e-08,1.9306977288832496e-05,2.6826957952797274e-06,10.018631380634025
1306,0.00013894954943731373,1e-08,1.9306977288832496e-05,7.196856730011514e-06,9.682371285912513
1307,0.00013894954943731373,1e-08,1.9306977288832496e-05,1.9306977288832496e-05,9.360952806682647
1308,0.00013894954943731373,1e-08,1.9306977288832496e-05,5.1794746792312125e-05,9.133868960378257
1309,0.00013894954943731373,1e-08,1.9306977288832496e-05,0.00013894954943731373,9.05359124651772
1310,0.00013894954943731373,1e-08,1.9306977288832496e-05,0.0003727593720314938,9.297764434667483
1311,0.00013894954943731373,1e-08,1.9306977288832496e-05,0.001,10.309218003021947
1312,0.00013894954943731373,1e-08,5.1794746792312125e-05,1e-06,9.936125048526854
1313,0.00013894954943731373,1e-08,5.1794746792312125e-05,2.6826957952797274e-06,9.759818679467772
